Macrotrends Data Download

S&amp;P 500 - 10 Year Daily Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2023-03-27,3977.5300
2023-03-28,3971.2700
2023-03-29,4027.8100
2023-03-30,4050.8300
2023-03-31,4109.3100
2023-04-03,4124.5100
2023-04-04,4100.6000
2023-04-05,4090.3800
2023-04-06,4105.0200
2023-04-10,4109.1100
2023-04-11,4108.9400
2023-04-12,4091.9500
2023-04-13,4146.2200
2023-04-14,4137.6400
2023-04-17,4151.3200
2023-04-18,4154.8700
2023-04-19,4154.5200
2023-04-20,4129.7900
2023-04-21,4133.5200
2023-04-24,4137.0400
2023-04-25,4071.6300
2023-04-26,4055.9900
2023-04-27,4135.3500
2023-04-28,4169.4800
2023-05-01,4167.8700
2023-05-02,4119.5800
2023-05-03,4090.7500
2023-05-04,4061.2200
2023-05-05,4136.2500
2023-05-08,4138.1200
2023-05-09,4119.1700
2023-05-10,4137.6400
2023-05-11,4130.6200
2023-05-12,4124.0800
2023-05-15,4136.2800
2023-05-16,4109.9000
2023-05-17,4158.7700
2023-05-18,4198.0500
2023-05-19,4191.9800
2023-05-22,4192.6300
2023-05-23,4145.5800
2023-05-24,4115.2400
2023-05-25,4151.2800
2023-05-26,4205.4500
2023-05-30,4205.5200
2023-05-31,4179.8300
2023-06-01,4221.0200
2023-06-02,4282.3700
2023-06-05,4273.7900
2023-06-06,4283.8500
2023-06-07,4267.5200
2023-06-08,4293.9300
2023-06-09,4298.8600
2023-06-12,4338.9300
2023-06-13,4369.0100
2023-06-14,4372.5900
2023-06-15,4425.8400
2023-06-16,4409.5900
2023-06-20,4388.7100
2023-06-21,4365.6900
2023-06-22,4381.8900
2023-06-23,4348.3300
2023-06-26,4328.8200
2023-06-27,4378.4100
2023-06-28,4376.8600
2023-06-29,4396.4400
2023-06-30,4450.3800
2023-07-03,4455.5900
2023-07-05,4446.8200
2023-07-06,4411.5900
2023-07-07,4398.9500
2023-07-10,4409.5300
2023-07-11,4439.2600
2023-07-12,4472.1600
2023-07-13,4510.0400
2023-07-14,4505.4200
2023-07-17,4522.7900
2023-07-18,4554.9800
2023-07-19,4565.7200
2023-07-20,4534.8700
2023-07-21,4536.3400
2023-07-24,4554.6400
2023-07-25,4567.4600
2023-07-26,4566.7500
2023-07-27,4537.4100
2023-07-28,4582.2300
2023-07-31,4588.9600
2023-08-01,4576.7300
2023-08-02,4513.3900
2023-08-03,4501.8900
2023-08-04,4478.0300
2023-08-07,4518.4400
2023-08-08,4499.3800
2023-08-09,4467.7100
2023-08-10,4468.8300
2023-08-11,4464.0500
2023-08-14,4489.7200
2023-08-15,4437.8600
2023-08-16,4404.3300
2023-08-17,4370.3600
2023-08-18,4369.7100
2023-08-21,4399.7700
2023-08-22,4387.5500
2023-08-23,4436.0100
2023-08-24,4376.3100
2023-08-25,4405.7100
2023-08-28,4433.3100
2023-08-29,4497.6300
2023-08-30,4514.8700
2023-08-31,4507.6600
2023-09-01,4515.7700
2023-09-05,4496.8300
2023-09-06,4465.4800
2023-09-07,4451.1400
2023-09-08,4457.4900
2023-09-11,4487.4600
2023-09-12,4461.9000
2023-09-13,4467.4400
2023-09-14,4505.1000
2023-09-15,4450.3200
2023-09-18,4453.5300
2023-09-19,4443.9500
2023-09-20,4402.2000
2023-09-21,4330.0000
2023-09-22,4320.0600
2023-09-25,4337.4400
2023-09-26,4273.5300
2023-09-27,4274.5100
2023-09-28,4299.7000
2023-09-29,4288.0500
2023-10-02,4288.3900
2023-10-03,4229.4500
2023-10-04,4263.7500
2023-10-05,4258.1900
2023-10-06,4308.5000
2023-10-07
2023-10-08
2023-10-09
2023-10-10
2023-10-11
2023-10-12
2023-10-13
2023-10-14
2023-10-15
2023-10-16
2023-10-17
2023-10-18
2023-10-19
2023-10-20
2023-10-21
2023-10-22
2023-10-23
2023-10-24
2023-10-25
2023-10-26
2023-10-27
